"tier","id","wallet","name","tierV2","badges","streaming","portal_link"
"Gold","20","0xbb2accb64aed939589498bf5eb480e52a314f572","partthai","9","23","yes","https://portal.abs.xyz/profile/0xbb2accb64aed939589498bf5eb480e52a314f572"
"Gold","27","0x20c26c7298a428af86c9072513698e469087716a","stinkypablo","7","17","yes","https://portal.abs.xyz/profile/0x20c26c7298a428af86c9072513698e469087716a"
"Gold","29","0x7fd2691e23780d3907e1eed9e69ec94c375db8bf","beans","7","9","no","https://portal.abs.xyz/profile/0x7fd2691e23780d3907e1eed9e69ec94c375db8bf"
"Gold","32","0x2f4e1b00b40ade60f69dd0d93c6060144e0690ea","Mason","8","13","no","https://portal.abs.xyz/profile/0x2f4e1b00b40ade60f69dd0d93c6060144e0690ea"
"Gold","33","0x06639f064b82595f3be7621f607f8e8726852fcf","jarrodwatts","7","18","yes","https://portal.abs.xyz/profile/0x06639f064b82595f3be7621f607f8e8726852fcf"
"Gold","34","0x41ecea25bc157a2c41cea76dcd85e7fec1f38131","AbstractTrainer","7","9","no","https://portal.abs.xyz/profile/0x41ecea25bc157a2c41cea76dcd85e7fec1f38131"
"Gold","42","0xac161ad711e4dc68ac2a6754b98137b69af69c3e","CashBowie","7","29","yes","https://portal.abs.xyz/profile/0xac161ad711e4dc68ac2a6754b98137b69af69c3e"
"Gold","43","0x7bfd90d6b80304542500de8f4e7be5ed99aae659","Logan","9","24","yes","https://portal.abs.xyz/profile/0x7bfd90d6b80304542500de8f4e7be5ed99aae659"
"Gold","49","0x593982fe4d7ba53514ccfa275104f5ee59fc1f10","abrilzucchi","7","9","yes","https://portal.abs.xyz/profile/0x593982fe4d7ba53514ccfa275104f5ee59fc1f10"
"Gold","63","0x158ee944ee14519d7626cfb3c9b133632a2e9ff0","thekevinz","7","11","yes","https://portal.abs.xyz/profile/0x158ee944ee14519d7626cfb3c9b133632a2e9ff0"
"Gold","73","0x832e47cc4f7ae7b43c3a50b8c80a70ef12ca37c3","KZMKBL","7","33","yes","https://portal.abs.xyz/profile/0x832e47cc4f7ae7b43c3a50b8c80a70ef12ca37c3"
"Gold","74","0x3b785eca59bfec5a2c56ee2d131e0f0eb813ee20","KennyPowerz","7","22","no","https://portal.abs.xyz/profile/0x3b785eca59bfec5a2c56ee2d131e0f0eb813ee20"
"Gold","75","0x0fe8301c81d0bf4bfbfb316e06e76783a2e48744","g3ce","8","36","yes","https://portal.abs.xyz/profile/0x0fe8301c81d0bf4bfbfb316e06e76783a2e48744"
"Gold","78","0xce0ca0bd8420c4789224a682ef3c396757081669","Nickytha","7","14","yes","https://portal.abs.xyz/profile/0xce0ca0bd8420c4789224a682ef3c396757081669"
"Gold","89","0x647b96167e1644acaf279679d48a1f2994b4becc","0x647b96167e1644acaf279679d48a1f2994b4becc","8","28","yes","https://portal.abs.xyz/profile/0x647b96167e1644acaf279679d48a1f2994b4becc"
"Gold","91","0x2855441ede20a95858e061ff32ea759dddea07df","oatmilk","8","23","yes","https://portal.abs.xyz/profile/0x2855441ede20a95858e061ff32ea759dddea07df"
"Gold","95","0x39f1f5bc103d06e7352a69221cbc21d6a6acaac6","Truunik","7","11","yes","https://portal.abs.xyz/profile/0x39f1f5bc103d06e7352a69221cbc21d6a6acaac6"
"Gold","130","0xe7b4acbb2a64786c60fe084265f644fbfc028cfd","BRYTE","9","26","no","https://portal.abs.xyz/profile/0xe7b4acbb2a64786c60fe084265f644fbfc028cfd"
"Gold","131","0x6b53c58461fd6c0bb4412150fcdebb41570184eb","pumpmaster","8","29","yes","https://portal.abs.xyz/profile/0x6b53c58461fd6c0bb4412150fcdebb41570184eb"
"Gold","142","0xf63eff8aee79c696e52fe67024179b85671a3639","BeWater","7","10","yes","https://portal.abs.xyz/profile/0xf63eff8aee79c696e52fe67024179b85671a3639"
"Gold","150","0x19c917ce99d47ed11d98ead035f25b894659a54e","0x19c917ce99d47ed11d98ead035f25b894659a54e","7","6","no","https://portal.abs.xyz/profile/0x19c917ce99d47ed11d98ead035f25b894659a54e"
"Gold","156","0x8ff1bb9cc8d9d85af0d2b132722f6bec88eb1d9d","MxTris","8","30","yes","https://portal.abs.xyz/profile/0x8ff1bb9cc8d9d85af0d2b132722f6bec88eb1d9d"
"Gold","172","0x864b0283f90eceb2e3e97b9a1727315d8c6cfaa4","aymdoteth","8","36","yes","https://portal.abs.xyz/profile/0x864b0283f90eceb2e3e97b9a1727315d8c6cfaa4"
"Gold","184","0xa5e47b2b85c577b73d48335d219c342da410d1b0","MissPurple","7","8","yes","https://portal.abs.xyz/profile/0xa5e47b2b85c577b73d48335d219c342da410d1b0"
"Gold","201","0xc9afcd3be16750064495dfde69cce1809e209395","Normandy","8","29","yes","https://portal.abs.xyz/profile/0xc9afcd3be16750064495dfde69cce1809e209395"
"Gold","203","0xa8fa70d5938976a03e6d6fd837c484bec7e3d30f","TWDTim","7","15","yes","https://portal.abs.xyz/profile/0xa8fa70d5938976a03e6d6fd837c484bec7e3d30f"
"Gold","208","0x8ab2089dda83eaf4a73539d62995727d41b61902","el1000","7","24","yes","https://portal.abs.xyz/profile/0x8ab2089dda83eaf4a73539d62995727d41b61902"
"Gold","211","0xe5d5b4f8b3b0669d44d667e42e9ff59c05c6fad6","simms","7","17","yes","https://portal.abs.xyz/profile/0xe5d5b4f8b3b0669d44d667e42e9ff59c05c6fad6"
"Gold","217","0x3e55508ec605017106bcd320c4b17aeaeef8a3de","RslanB","7","29","yes","https://portal.abs.xyz/profile/0x3e55508ec605017106bcd320c4b17aeaeef8a3de"
"Gold","219","0x92f54b8e8f0bd540784deffc360093039b2358d7","okiin","7","25","yes","https://portal.abs.xyz/profile/0x92f54b8e8f0bd540784deffc360093039b2358d7"
"Gold","223","0x0f82b5109ee1fa592cea32b3f2de098cb0d64f1d","HEK","7","27","yes","https://portal.abs.xyz/profile/0x0f82b5109ee1fa592cea32b3f2de098cb0d64f1d"
"Gold","235","0x0e0e3c235098c0c6761517e5fb1d09839865f9f0","Cowooding","8","28","yes","https://portal.abs.xyz/profile/0x0e0e3c235098c0c6761517e5fb1d09839865f9f0"
"Gold","240","0x423210f6423c1966b48839f57ca2ffdcce678dc7","UBS","9","27","yes","https://portal.abs.xyz/profile/0x423210f6423c1966b48839f57ca2ffdcce678dc7"
"Gold","246","0xd425381987959d8a33c39232dc3f369179d5a2fc","bern","7","15","yes","https://portal.abs.xyz/profile/0xd425381987959d8a33c39232dc3f369179d5a2fc"
"Gold","267","0x92911584d319a49598542fc9f15d8dae0046efe1","igor","8","19","yes","https://portal.abs.xyz/profile/0x92911584d319a49598542fc9f15d8dae0046efe1"
"Gold","269","0x76afdd58a747cfd159c477f4e3f13807c308e232","shrak","7","7","yes","https://portal.abs.xyz/profile/0x76afdd58a747cfd159c477f4e3f13807c308e232"
"Gold","272","0x0c821c592795ff2dec8005afd04e745821b8b360","SteveC","8","27","yes","https://portal.abs.xyz/profile/0x0c821c592795ff2dec8005afd04e745821b8b360"
"Gold","281","0x1559fc51af67b2b92b422217de0778a6169b0f73","TyLucky","8","28","yes","https://portal.abs.xyz/profile/0x1559fc51af67b2b92b422217de0778a6169b0f73"
"Gold","283","0x1a5072dddaac7bcb5309765da648bd9cb398109f","RazeL","8","31","yes","https://portal.abs.xyz/profile/0x1a5072dddaac7bcb5309765da648bd9cb398109f"
"Gold","288","0x5bcc3a554bc59dbaf49fd1775f6d570eba8cc8f6","MrsClare","8","9","yes","https://portal.abs.xyz/profile/0x5bcc3a554bc59dbaf49fd1775f6d570eba8cc8f6"
"Gold","293","0xf88fe67c1f30fc046fa7f1f55740d5b9f893902b","veeBearish","7","7","yes","https://portal.abs.xyz/profile/0xf88fe67c1f30fc046fa7f1f55740d5b9f893902b"
"Gold","300","0x36850ae10ab19d4f2ea7dc9a06ec5592cad95279","FPSxSKY","7","22","yes","https://portal.abs.xyz/profile/0x36850ae10ab19d4f2ea7dc9a06ec5592cad95279"
"Gold","314","0x4226a4089baba0e52005337da4a29be782218a30","0x4226a4089baba0e52005337da4a29be782218a30","8","6","no","https://portal.abs.xyz/profile/0x4226a4089baba0e52005337da4a29be782218a30"
"Gold","322","0xfe49d0d60f6d0251c89786d5681f36295457b284","T1MLivingston","7","9","yes","https://portal.abs.xyz/profile/0xfe49d0d60f6d0251c89786d5681f36295457b284"
"Gold","338","0xce1e58c8bd869c36ceb81a0fcd4dfd19b76da0a3","Joints","7","10","yes","https://portal.abs.xyz/profile/0xce1e58c8bd869c36ceb81a0fcd4dfd19b76da0a3"
"Gold","341","0x9757857522abec07f02bcf404a34c8b475eaf40a","Tonin","8","23","yes","https://portal.abs.xyz/profile/0x9757857522abec07f02bcf404a34c8b475eaf40a"
"Gold","343","0x03768947543a91482dec76e24b6dcfd343917b20","AlanCarroll","7","13","yes","https://portal.abs.xyz/profile/0x03768947543a91482dec76e24b6dcfd343917b20"
"Gold","350","0x83add9e2675fe95e8296656daee84f43e18aca9c","Luidji","8","21","yes","https://portal.abs.xyz/profile/0x83add9e2675fe95e8296656daee84f43e18aca9c"
"Gold","366","0x5b4e5c3bb300e4852408824ac8bc275f26ef9758","MIC","9","16","yes","https://portal.abs.xyz/profile/0x5b4e5c3bb300e4852408824ac8bc275f26ef9758"
"Gold","368","0x9d35332c0c3a8f533b6e58ec69719f7e1049ecaa","RickCoinDoctor","7","25","yes","https://portal.abs.xyz/profile/0x9d35332c0c3a8f533b6e58ec69719f7e1049ecaa"
"Gold","381","0x9348a327f1fd8f3f4f91bf7650de3ac25cc9ec34","Passion","9","25","yes","https://portal.abs.xyz/profile/0x9348a327f1fd8f3f4f91bf7650de3ac25cc9ec34"
"Gold","383","0x853f6512afa3488ca907c53d17f05cf1ca221a85","mrh0use","8","20","yes","https://portal.abs.xyz/profile/0x853f6512afa3488ca907c53d17f05cf1ca221a85"
"Gold","397","0xe8533a31a2943cf3a4a9751b6c73236dd10ba0c6","GGabozzz","7","22","no","https://portal.abs.xyz/profile/0xe8533a31a2943cf3a4a9751b6c73236dd10ba0c6"
"Gold","399","0x05d99bce0e7a64f8a74cae8bb1ef787853a50d13","RavooooooooooZ","7","23","yes","https://portal.abs.xyz/profile/0x05d99bce0e7a64f8a74cae8bb1ef787853a50d13"
"Gold","404","0x7804fcf9e933ad272d554e5b7127389793cdf957","HOWLYR","7","6","yes","https://portal.abs.xyz/profile/0x7804fcf9e933ad272d554e5b7127389793cdf957"
"Gold","413","0x859d92eec297f87aa3cf9be1e79d2f67716931f4","empressraeon","7","8","yes","https://portal.abs.xyz/profile/0x859d92eec297f87aa3cf9be1e79d2f67716931f4"
"Gold","415","0x6b7e7da885a83803a1bd0baab3dde99f1e347fe3","Jakeronthia","7","18","yes","https://portal.abs.xyz/profile/0x6b7e7da885a83803a1bd0baab3dde99f1e347fe3"
"Gold","416","0x5465bfd6567b5c836409b336287eed52fbd8feba","Agniesska","9","16","yes","https://portal.abs.xyz/profile/0x5465bfd6567b5c836409b336287eed52fbd8feba"
"Gold","428","0x1e1409769f8c05d820540f4e0470cb68e18a4f2a","RealJonahBlake","7","8","yes","https://portal.abs.xyz/profile/0x1e1409769f8c05d820540f4e0470cb68e18a4f2a"
"Gold","431","0x030a9483f5a16aec827dbe41255b10b024908a94","CardinaL","7","19","yes","https://portal.abs.xyz/profile/0x030a9483f5a16aec827dbe41255b10b024908a94"
"Gold","433","0x1129674c8b54cb7445b9b863226a3dd0713ae643","agentbye","7","15","yes","https://portal.abs.xyz/profile/0x1129674c8b54cb7445b9b863226a3dd0713ae643"
"Gold","436","0xf6159fc454910eea7603ecca29d3f95be590fc16","zerocoolOG","7","5","yes","https://portal.abs.xyz/profile/0xf6159fc454910eea7603ecca29d3f95be590fc16"
"Gold","448","0xec602c3f8094dfe1585d933048c8ecd688b568a1","TheCarpenter","8","25","yes","https://portal.abs.xyz/profile/0xec602c3f8094dfe1585d933048c8ecd688b568a1"
"Gold","470","0xc94b9760866976ddc141c8a9bfa771618337dc35","Sopalin","7","19","yes","https://portal.abs.xyz/profile/0xc94b9760866976ddc141c8a9bfa771618337dc35"
"Gold","473","0x4515a42dd0c6222c81d8af74aa8365b94f29228e","MarkWarper","7","22","no","https://portal.abs.xyz/profile/0x4515a42dd0c6222c81d8af74aa8365b94f29228e"
"Gold","486","0x96d84f63fc843811a1093689475dbe903ecbd8de","SEYVALE","7","12","yes","https://portal.abs.xyz/profile/0x96d84f63fc843811a1093689475dbe903ecbd8de"
"Gold","492","0xc8ac11bdec5cfa0af360ec00ff597a7cc550054f","Loffee","7","6","yes","https://portal.abs.xyz/profile/0xc8ac11bdec5cfa0af360ec00ff597a7cc550054f"
"Gold","501","0xd34ca93f036de26ebb2e7d5ef75128238903fafc","GamingBigBrain","7","10","yes","https://portal.abs.xyz/profile/0xd34ca93f036de26ebb2e7d5ef75128238903fafc"
"Gold","548","0x95669a057d5d6d86402628d85aeacecbc4e2bf3d","Vasu","7","19","yes","https://portal.abs.xyz/profile/0x95669a057d5d6d86402628d85aeacecbc4e2bf3d"
"Gold","568","0x704765bb7ac7fc48bce5478f8a668e7743f668b6","Clasico","7","22","yes","https://portal.abs.xyz/profile/0x704765bb7ac7fc48bce5478f8a668e7743f668b6"
"Gold","578","0x3070f4f285738fdbcb841b2565dc3ebeade8e35f","ADombeck","7","13","yes","https://portal.abs.xyz/profile/0x3070f4f285738fdbcb841b2565dc3ebeade8e35f"
"Gold","589","0x1a00ab0caaea6a2ee7f0d7e841d50db1a0b60413","sparrowG","7","27","yes","https://portal.abs.xyz/profile/0x1a00ab0caaea6a2ee7f0d7e841d50db1a0b60413"
"Gold","593","0x90bdc47df3d3f386200371cf7aba8991aa0a7b60","Hearty","7","15","yes","https://portal.abs.xyz/profile/0x90bdc47df3d3f386200371cf7aba8991aa0a7b60"
"Gold","594","0x2986e4a2c67288422c54d0ab9aeb920ca210c998","lil","7","7","yes","https://portal.abs.xyz/profile/0x2986e4a2c67288422c54d0ab9aeb920ca210c998"
"Gold","617","0xe77da2da78d0336e1e8d383804bdf7eca7aefc0e","StayHolden","8","25","yes","https://portal.abs.xyz/profile/0xe77da2da78d0336e1e8d383804bdf7eca7aefc0e"
"Gold","628","0x06041abfd21ba402abc073c293ad5462ca96aa2f","Eri","8","14","yes","https://portal.abs.xyz/profile/0x06041abfd21ba402abc073c293ad5462ca96aa2f"
"Gold","631","0x966829ca758541ff8e2ebff33164c4dc5b92e46f","GHUSTLIN","7","12","yes","https://portal.abs.xyz/profile/0x966829ca758541ff8e2ebff33164c4dc5b92e46f"
"Gold","645","0xb1e55f94848bc8e6280eadc30426be64ad97c056","audiiisss","8","34","yes","https://portal.abs.xyz/profile/0xb1e55f94848bc8e6280eadc30426be64ad97c056"
"Gold","659","0x856d84186b311af43fa99775d65ac8334015018c","Febatista","7","14","yes","https://portal.abs.xyz/profile/0x856d84186b311af43fa99775d65ac8334015018c"
"Gold","660","0x9e90491ffa24ebc7c7cfab91ce7f2e32fb572538","Jazzy","8","28","yes","https://portal.abs.xyz/profile/0x9e90491ffa24ebc7c7cfab91ce7f2e32fb572538"
"Gold","663","0x08ec980bcfec248d4379d4b04d2492204494bc74","Butko","7","10","yes","https://portal.abs.xyz/profile/0x08ec980bcfec248d4379d4b04d2492204494bc74"
"Gold","673","0xf7368bda8f230328bd666849dfa18be44eece168","Kat","7","10","yes","https://portal.abs.xyz/profile/0xf7368bda8f230328bd666849dfa18be44eece168"
"Gold","686","0x1b0ef5e74331c6bb4aec72f1258071aaecc902fa","vmiguel","9","19","yes","https://portal.abs.xyz/profile/0x1b0ef5e74331c6bb4aec72f1258071aaecc902fa"
"Gold","690","0x7af95592644b9b9896d4f058fb85126f931ea3af","PapawPengu","9","16","yes","https://portal.abs.xyz/profile/0x7af95592644b9b9896d4f058fb85126f931ea3af"
"Gold","693","0xbc16fcd83a2a8fa96a27ddf9d8348a8d4861c29f","Quan","7","8","no","https://portal.abs.xyz/profile/0xbc16fcd83a2a8fa96a27ddf9d8348a8d4861c29f"
"Gold","711","0x048c510df1279dda62a80c1de587cb3e59c7c6df","bTuNFT","7","37","yes","https://portal.abs.xyz/profile/0x048c510df1279dda62a80c1de587cb3e59c7c6df"
"Gold","715","0xccbdae9cce8561eefb6d0ff218b6974ee07ec561","MetaTradingCo","7","15","yes","https://portal.abs.xyz/profile/0xccbdae9cce8561eefb6d0ff218b6974ee07ec561"
"Gold","718","0x4f21e3d654985976f0008bcd61385220695d88cb","Cheese","8","41","yes","https://portal.abs.xyz/profile/0x4f21e3d654985976f0008bcd61385220695d88cb"
"Gold","728","0xe2e0a1ebe2ddd89e22f56c8d003bb4c791ec63c1","3VONTV","7","11","yes","https://portal.abs.xyz/profile/0xe2e0a1ebe2ddd89e22f56c8d003bb4c791ec63c1"
"Gold","738","0x3d4d2f120913b557e83f488a17c890332d739927","datamustflow","7","9","no","https://portal.abs.xyz/profile/0x3d4d2f120913b557e83f488a17c890332d739927"
"Gold","788","0x1be176e3de6f18531cce6a34e22e26324a985373","Nemo","9","35","yes","https://portal.abs.xyz/profile/0x1be176e3de6f18531cce6a34e22e26324a985373"
"Gold","801","0xec49e727b34ec104887d05a47125addc8037500d","JonnyQ","9","23","yes","https://portal.abs.xyz/profile/0xec49e727b34ec104887d05a47125addc8037500d"
"Gold","805","0xadeed391c5ec10935b5f15784a567860e0759106","ThACrYpToNiNjA","7","9","yes","https://portal.abs.xyz/profile/0xadeed391c5ec10935b5f15784a567860e0759106"
"Gold","817","0xcb7ad269aed102a2d0ff87baf3937011612a922c","NotJazii","7","21","yes","https://portal.abs.xyz/profile/0xcb7ad269aed102a2d0ff87baf3937011612a922c"
"Gold","819","0x047b805607f95833ad965d571a73ff4a4f19b00b","Nancynik","8","30","yes","https://portal.abs.xyz/profile/0x047b805607f95833ad965d571a73ff4a4f19b00b"
"Gold","825","0x8b491adb508364b7b6e72132ab252e86903603ae","MonKeYGWG","8","13","yes","https://portal.abs.xyz/profile/0x8b491adb508364b7b6e72132ab252e86903603ae"
"Gold","827","0x7d7dac2000b7c47997470e2ea8d330a331bed979","Dmoney","7","7","yes","https://portal.abs.xyz/profile/0x7d7dac2000b7c47997470e2ea8d330a331bed979"
"Gold","840","0xbf918e9797509c2a6c77c7b8df48f4f00dc69fe9","doodler","9","23","yes","https://portal.abs.xyz/profile/0xbf918e9797509c2a6c77c7b8df48f4f00dc69fe9"
"Gold","841","0xb13d14aebb368f46c020002ef905751a727d971c","Zaswissguy","9","14","yes","https://portal.abs.xyz/profile/0xb13d14aebb368f46c020002ef905751a727d971c"
"Gold","843","0x82bcf2108cee310a24cbfe2b3b4db39dfa0a7167","marvinagunwko","7","18","yes","https://portal.abs.xyz/profile/0x82bcf2108cee310a24cbfe2b3b4db39dfa0a7167"
"Gold","880","0x39d6891a9ad4e05dc92ac5a2d84a30aed4cdbe8e","PieFly","8","19","yes","https://portal.abs.xyz/profile/0x39d6891a9ad4e05dc92ac5a2d84a30aed4cdbe8e"
"Gold","883","0x7f55fbe0bf53a1f5ce21ddf2fe4a0de739d7ba79","RextorRaus","7","5","no","https://portal.abs.xyz/profile/0x7f55fbe0bf53a1f5ce21ddf2fe4a0de739d7ba79"
"Gold","888","0x57a72e2bfae7ea031dcdb988b826b39be5d26763","0x57a72e2bfae7ea031dcdb988b826b39be5d26763","7","14","yes","https://portal.abs.xyz/profile/0x57a72e2bfae7ea031dcdb988b826b39be5d26763"
"Gold","889","0x6cc3080d2a33c0a2c683bf9b6006ef36cb91bde9","joxiecoxie","7","8","yes","https://portal.abs.xyz/profile/0x6cc3080d2a33c0a2c683bf9b6006ef36cb91bde9"
"Gold","891","0x9c3f785e09c43bc96d8b0feeb2dd9a609bc1ed0f","Craig","7","14","yes","https://portal.abs.xyz/profile/0x9c3f785e09c43bc96d8b0feeb2dd9a609bc1ed0f"
"Gold","896","0xd3523486f74a92822242218f6597acb5abde36d5","xyztzu","7","11","no","https://portal.abs.xyz/profile/0xd3523486f74a92822242218f6597acb5abde36d5"
"Gold","905","0x056974b4fa1a4dccf70b4a4bba55d16b2ac974fd","GaspodeWD","7","7","yes","https://portal.abs.xyz/profile/0x056974b4fa1a4dccf70b4a4bba55d16b2ac974fd"
"Gold","910","0x2515c2f111c9f5850050cb7e5738a76afcd19fbb","Rajp","7","14","yes","https://portal.abs.xyz/profile/0x2515c2f111c9f5850050cb7e5738a76afcd19fbb"
"Gold","916","0x5781ee319bb40094d7c6f2f0d445750e3b9c5b4c","OnePii","8","32","yes","https://portal.abs.xyz/profile/0x5781ee319bb40094d7c6f2f0d445750e3b9c5b4c"
"Gold","947","0x53564578c5f052ddcb9e3d627e030f439d2519b7","RuledOut","7","8","yes","https://portal.abs.xyz/profile/0x53564578c5f052ddcb9e3d627e030f439d2519b7"
"Gold","960","0xcd95a6bd586526ca009ba58932649838ba684eba","thedave","7","21","yes","https://portal.abs.xyz/profile/0xcd95a6bd586526ca009ba58932649838ba684eba"
"Gold","970","0x7a46b1dead507eee8d93869fb9286120a8b91bc2","Loshmi","9","17","yes","https://portal.abs.xyz/profile/0x7a46b1dead507eee8d93869fb9286120a8b91bc2"
"Gold","985","0xd6ce1d8b353d2c2941b1590b412f3311e441e4ce","Liamscully01","7","3","yes","https://portal.abs.xyz/profile/0xd6ce1d8b353d2c2941b1590b412f3311e441e4ce"
"Gold","992","0x84b58d32e69049f9818f4da8b489d263922cfa29","ArcticMosaix","7","11","yes","https://portal.abs.xyz/profile/0x84b58d32e69049f9818f4da8b489d263922cfa29"
"Gold","995","0x947143a7e5bdbff25a06a98ec7a708d47e74b911","Storming","9","15","yes","https://portal.abs.xyz/profile/0x947143a7e5bdbff25a06a98ec7a708d47e74b911"
"Gold","1027","0x91ae412504e8cc03865fcb58d226bc107ddaa19d","Jungle","7","21","yes","https://portal.abs.xyz/profile/0x91ae412504e8cc03865fcb58d226bc107ddaa19d"
"Gold","1029","0x3d6bd71b3d17fbb4c271057a4e8287fb3a177e74","wonbo","7","32","yes","https://portal.abs.xyz/profile/0x3d6bd71b3d17fbb4c271057a4e8287fb3a177e74"
"Gold","1088","0x2304ec88f1feb85b6c5ea214d87a3b2c7ea5e74b","Mihyu","7","21","no","https://portal.abs.xyz/profile/0x2304ec88f1feb85b6c5ea214d87a3b2c7ea5e74b"
"Gold","1291","0x6ec3b84ff6c52c5d2cdd1af87bbce8319e6d152f","Intelligency","7","24","yes","https://portal.abs.xyz/profile/0x6ec3b84ff6c52c5d2cdd1af87bbce8319e6d152f"
"Gold","1345","0x11f909e93765a46b4d0612f49413ba678fa0fdc5","MrTimister","7","19","yes","https://portal.abs.xyz/profile/0x11f909e93765a46b4d0612f49413ba678fa0fdc5"
"Gold","1444","0x5cb6b5a1d0c7ea830b6ababe74a31c66afea750b","Montte","8","38","yes","https://portal.abs.xyz/profile/0x5cb6b5a1d0c7ea830b6ababe74a31c66afea750b"
"Gold","1512","0x1dcc6ac1a7c502ad6b60dbdc32496c59ecdd29ed","hellocryptokr","7","21","yes","https://portal.abs.xyz/profile/0x1dcc6ac1a7c502ad6b60dbdc32496c59ecdd29ed"
"Gold","1542","0x65f1de6c4e12cd1382cdc15b6583f095e3c6885a","popanri","7","14","no","https://portal.abs.xyz/profile/0x65f1de6c4e12cd1382cdc15b6583f095e3c6885a"
"Gold","1574","0xb356c5588e21373ba752207b598c4f6136288e23","Web3D","7","7","yes","https://portal.abs.xyz/profile/0xb356c5588e21373ba752207b598c4f6136288e23"
"Gold","1755","0xcdea2245fc72de2511790f36979ea6094c87a735","VICENZO","7","8","yes","https://portal.abs.xyz/profile/0xcdea2245fc72de2511790f36979ea6094c87a735"
"Gold","1769","0x973a70c97d8ccdd90bfaebae9f066125039cf42d","banque","7","5","no","https://portal.abs.xyz/profile/0x973a70c97d8ccdd90bfaebae9f066125039cf42d"
"Gold","1955","0x5ea70a75ac3acc2f6b89a874e1f63aaae0783514","AbstractHotDog","7","18","yes","https://portal.abs.xyz/profile/0x5ea70a75ac3acc2f6b89a874e1f63aaae0783514"
"Gold","1960","0xfce5c277f2cb7c3b7278d00250025f41d9a4657c","Moonlyght","9","27","yes","https://portal.abs.xyz/profile/0xfce5c277f2cb7c3b7278d00250025f41d9a4657c"
"Gold","2151","0x9e61a51668877715335b568e6ddc22d351a2f090","Legitbadgy","7","11","yes","https://portal.abs.xyz/profile/0x9e61a51668877715335b568e6ddc22d351a2f090"
"Gold","2152","0xe9554fdd2ae081a95fd821bc01341a8199af08ff","Senor","7","15","yes","https://portal.abs.xyz/profile/0xe9554fdd2ae081a95fd821bc01341a8199af08ff"
"Gold","2219","0x5f45284eca3a5fa777987c411cfb4e4bbf632004","Jeuxcryptofr","8","30","yes","https://portal.abs.xyz/profile/0x5f45284eca3a5fa777987c411cfb4e4bbf632004"
"Gold","2243","0xee23e8730a29379e621eb41becdfa32411a10da2","johnnyclock","7","24","yes","https://portal.abs.xyz/profile/0xee23e8730a29379e621eb41becdfa32411a10da2"
"Gold","2277","0x138fbfeceee107a9b412141cf28cf5a56817382f","CryptoViking","7","34","yes","https://portal.abs.xyz/profile/0x138fbfeceee107a9b412141cf28cf5a56817382f"
"Gold","2356","0x8e03d3bd48aed0575b8d7f65b86c37d7227a1890","Hoogie","7","13","yes","https://portal.abs.xyz/profile/0x8e03d3bd48aed0575b8d7f65b86c37d7227a1890"
"Gold","2375","0xe3d1a0678877f8c925830bd8e4199780fe13c7c5","Caleb","7","6","yes","https://portal.abs.xyz/profile/0xe3d1a0678877f8c925830bd8e4199780fe13c7c5"
"Gold","2402","0x962a64e0255c94f3779483a82c7c96c978e40563","MIRNFT","7","22","yes","https://portal.abs.xyz/profile/0x962a64e0255c94f3779483a82c7c96c978e40563"
"Gold","2474","0x03e8d0e990a04841cd482b62f3fd10b5108e464a","mihas","7","34","no","https://portal.abs.xyz/profile/0x03e8d0e990a04841cd482b62f3fd10b5108e464a"
"Gold","2492","0x193e21ffb6c4e848f343b67d4f9cd12bb70ccddc","Lawrence","7","25","yes","https://portal.abs.xyz/profile/0x193e21ffb6c4e848f343b67d4f9cd12bb70ccddc"
"Gold","2507","0xe042cdc72ae0c988453af6083a22bb34f297b5bd","NFTLove","7","22","yes","https://portal.abs.xyz/profile/0xe042cdc72ae0c988453af6083a22bb34f297b5bd"
"Gold","2515","0x266023238d037a527f899a61aeeedf463d0b1905","Brettym8","7","6","yes","https://portal.abs.xyz/profile/0x266023238d037a527f899a61aeeedf463d0b1905"
"Gold","2561","0x4a727ebbeb4775f99f8204a34c82dbf1deded1a1","Elalamo","7","17","yes","https://portal.abs.xyz/profile/0x4a727ebbeb4775f99f8204a34c82dbf1deded1a1"
"Gold","2587","0xd8e68f0c6fac0397198f19629757e3651b9caffe","MakeANFT","7","8","yes","https://portal.abs.xyz/profile/0xd8e68f0c6fac0397198f19629757e3651b9caffe"
"Gold","2611","0x4e6d453654e6f97180da704d6824e7e70402032e","Bowlcut","8","31","yes","https://portal.abs.xyz/profile/0x4e6d453654e6f97180da704d6824e7e70402032e"
"Gold","2646","0xc4fe9388ea4d8aeb26882d25f6cce0d6710dbc78","1zx","7","25","yes","https://portal.abs.xyz/profile/0xc4fe9388ea4d8aeb26882d25f6cce0d6710dbc78"
"Gold","2672","0x6dafb2967da0efc0cdfddebd104ea4ab590efee5","Unknown","7","10","yes","https://portal.abs.xyz/profile/0x6dafb2967da0efc0cdfddebd104ea4ab590efee5"
"Gold","2709","0xa914587b79103ecb9d31ffb02d43ad435048fa01","bytefl0w","7","11","no","https://portal.abs.xyz/profile/0xa914587b79103ecb9d31ffb02d43ad435048fa01"
"Gold","2710","0x627522f7e402610f102cc91d5198be60ec71b951","frogmonkee","7","8","yes","https://portal.abs.xyz/profile/0x627522f7e402610f102cc91d5198be60ec71b951"
